motif,Naive,CM,EM,PD1_Low
PP1,4.210408543859264,9.56670234578104,3.631319977681816,4.807458392858178
SH3,4.181093045140601,2.538797242053561,5.096857611204086,5.817476291495335
CYCLIN,-3.9456669994560842,-1.0214319029957877,-4.497181063712963,-5.033038001569375
PP2B,-1.4089726456612748,-4.948072020550809,0.17690260676437705,1.035624012857979
TYR,-2.9553552019814635,-4.3797405131342355,-2.5014620480445044,-2.78359191750638
WW,-4.229644676070295,-2.535908973774761,-4.00948841998553,-4.0410444249239905
Pex14,-0.6825222980455656,-4.085790067439686,-0.8084721038588835,-0.8165868618736898
BIR,-0.952386071596671,2.3355196014271167,2.264698178686733,3.728872206935498
FHA,-3.0018348107718644,-3.513057275369547,-2.5950457617084264,-3.423785468699683
MAPK,-3.063231905167048,-2.622972632898853,-3.2562677721224715,-3.0970920081471958
LIR,-1.4225513247867412,-3.185255868464403,-1.7021856719861537,-2.0852362705655327
Arc,2.1343124595609653,3.163125627486921,2.2545014437731896,3.0126567925900805
PP4,1.5611051573297088,-0.5226924197397288,-1.817407996749055,-3.129344073722958
UBA3,-2.0431183635685923,-3.1083598480632744,-2.0970291847008014,-2.8668928233296995
NRP,-0.3152704211639257,0.7699076051815006,-2.306672331314411,-1.848121948028999
SH2,1.1692992086055816,2.1871513645462284,1.0191942368235465,1.4947272737889494
SUMO,0.5533621123632295,2.1635421496312066,1.0852470180201792,0.6270026542566141
WRC,-1.6392019746758706,-0.7610768684721011,-2.091137583138145,-2.065541367590469
APCC,-0.8644289665492413,-1.7336671141807207,-1.8539797369222653,-1.2526219798550233
PCNA,-1.8196528909335161,-1.3582089589921174,-1.507020049498057,-1.4649510974238062
BRCT,-1.5189073900389234,-1.786501262046638,-0.3958011521683018,-0.48733970273179406
PP2A,0.28843810130628444,-1.4120412627692989,0.7235820520025658,0.7573077333760116
WD40,-0.4514900873123414,-0.09695643711144254,-0.6068852151299358,-1.2853598217345503
PDZ,-0.5948683350886896,-1.2319499580520599,-0.8350643207953123,-0.8058732088722467
USP7,0.36663027274470494,0.21234624241139818,0.46762556862063853,1.0144565682796736
14-3-3,-0.05401188964691228,-0.3752033834097522,-0.27658283204994827,-0.36999662376132186
